epoch,train_loss,val_loss,mean_pixel_acc,miou
0,1.5967,1.3114,0.0476,0.0332
1,1.4513,1.2301,0.0542,0.0397
2,1.3137,1.1445,0.0766,0.0482
3,1.2319,1.0337,0.1063,0.0669
4,1.1319,0.9580,0.1183,0.0861
5,1.0617,0.8893,0.1637,0.1075
6,1.0039,0.8577,0.1790,0.1262
7,0.9476,0.8339,0.2001,0.1462
8,0.8997,0.8203,0.1999,0.1536
9,0.8561,0.7795,0.2527,0.1911
10,0.8199,0.7904,0.2453,0.1705
11,0.7853,0.7432,0.2604,0.1981
12,0.7469,0.7328,0.2934,0.2176
13,0.7141,0.7356,0.2850,0.2127
14,0.6824,0.7119,0.3297,0.2470
15,0.6476,0.7529,0.2921,0.2314
16,0.6125,0.7582,0.2777,0.2234
17,0.5851,0.6935,0.3458,0.2689
18,0.5564,0.7458,0.3554,0.2606
19,0.5285,0.7438,0.3778,0.2706
20,0.5060,0.7317,0.3719,0.2798
21,0.4830,0.7195,0.3928,0.3063
22,0.4606,0.7394,0.4054,0.2942
23,0.4383,0.7796,0.3723,0.2854
24,0.4208,0.8109,0.4396,0.2891
25,0.4081,0.7107,0.3897,0.3077
26,0.3921,0.7559,0.3994,0.3112
27,0.3762,0.7325,0.3932,0.3159
28,0.3625,0.7646,0.3976,0.3091
29,0.3555,0.7416,0.4213,0.3175
30,0.3471,0.7102,0.4122,0.3280
31,0.3247,0.7569,0.4291,0.3204
32,0.3177,0.7981,0.4006,0.3108
33,0.3105,0.7792,0.4277,0.3111
34,0.2966,0.7803,0.4215,0.3166
35,0.2930,0.7904,0.4001,0.3230
36,0.2844,0.8082,0.4513,0.3324
37,0.2805,0.7797,0.4300,0.3370
38,0.2766,0.7636,0.4100,0.3166
39,0.2874,0.8001,0.4551,0.3441
40,0.2602,0.7699,0.4468,0.3385
41,0.2535,0.9909,0.3854,0.2824
42,0.2498,0.7675,0.4368,0.3444
43,0.2465,0.7533,0.4473,0.3439
44,0.2416,0.7960,0.4322,0.3250
45,0.2371,0.8059,0.4441,0.3417
46,0.2420,0.7605,0.4383,0.3270
47,0.2246,0.9951,0.3583,0.2856
48,0.2304,0.8002,0.4580,0.3318
49,0.2226,0.7847,0.4415,0.3376
50,0.2242,0.7345,0.4232,0.3319
51,0.2159,0.7669,0.4522,0.3487
52,0.2212,0.7587,0.4385,0.3356
53,0.2151,0.7980,0.4402,0.3275
54,0.1993,0.8551,0.4280,0.3402
55,0.1956,0.7749,0.4238,0.3383
56,0.2138,0.7672,0.4260,0.3341
57,0.1950,0.7813,0.4246,0.3227
58,0.1949,0.7543,0.4397,0.3483
59,0.1946,0.7632,0.4402,0.3527
60,0.1861,0.7818,0.4358,0.3488
61,0.2047,0.7565,0.4630,0.3578
62,0.1846,0.7499,0.4512,0.3488
63,0.1866,0.8246,0.4327,0.3408
64,0.1800,0.7474,0.4619,0.3609
65,0.1798,0.7390,0.4384,0.3449
66,0.1815,0.7710,0.4738,0.3520
67,0.1834,0.7442,0.4565,0.3535
68,0.1763,0.7417,0.4551,0.3562
69,0.1727,0.7396,0.4289,0.3473
70,0.1800,0.7281,0.4247,0.3479
71,0.1709,0.7384,0.4566,0.3603
72,0.1692,0.7543,0.4633,0.3608
73,0.1660,0.7485,0.4429,0.3542
74,0.1644,0.7607,0.4481,0.3535
75,0.1614,0.7371,0.4505,0.3590
76,0.1590,0.7448,0.4390,0.3449
77,0.1571,0.7913,0.4389,0.3491
78,0.1566,0.8332,0.4628,0.3335
79,0.1560,0.7729,0.4462,0.3483
80,0.1886,0.7623,0.4450,0.3515
81,0.1532,0.7621,0.4508,0.3571
82,0.1503,0.7602,0.4515,0.3542
83,0.1527,0.7374,0.4500,0.3569
84,0.1600,0.7366,0.4573,0.3632
85,0.1475,0.7816,0.4593,0.3532
86,0.1485,0.7292,0.4781,0.3502
87,0.1501,0.7727,0.4307,0.3483
88,0.1410,0.7427,0.4482,0.3480
89,0.1480,0.7477,0.4495,0.3528
90,0.1414,0.7137,0.4581,0.3620
91,0.1462,0.7549,0.4462,0.3473
92,0.1436,0.7535,0.4647,0.3500
93,0.1456,0.7323,0.4464,0.3548
94,0.1367,0.7475,0.4315,0.3473
95,0.1386,0.7740,0.4629,0.3533
96,0.1391,0.7662,0.4450,0.3553
97,0.1506,0.7377,0.4465,0.3615
98,0.1373,0.7367,0.4378,0.3513
99,0.1412,0.7623,0.4425,0.3511
100,0.1419,0.7799,0.4326,0.3353
101,0.1338,0.7476,0.4452,0.3509
102,0.1407,0.7472,0.4447,0.3522
103,0.1376,0.7050,0.4382,0.3532
104,0.1365,0.7244,0.4421,0.3572
105,0.1373,0.7036,0.4150,0.3393
106,0.1343,0.7138,0.4127,0.3360
107,0.1357,0.7090,0.4384,0.3582
108,0.1314,0.7330,0.4440,0.3538
109,0.1290,0.7479,0.4297,0.3487
110,0.1388,0.7136,0.4442,0.3524
111,0.1308,0.8174,0.4154,0.3357
112,0.1316,0.7101,0.4539,0.3544
113,0.1296,0.7316,0.4279,0.3445
114,0.1357,0.7188,0.4408,0.3492
115,0.1262,0.7053,0.4484,0.3592
116,0.1243,0.7753,0.4311,0.3464
117,0.1247,0.7438,0.4350,0.3468
118,0.1285,0.7239,0.4403,0.3447
119,0.1237,0.7169,0.4381,0.3525
120,0.1206,0.7235,0.4624,0.3618
121,0.1325,0.7183,0.4302,0.3470
122,0.1224,0.7850,0.4074,0.3346
123,0.1403,0.7077,0.4491,0.3479
124,0.1274,0.7282,0.4268,0.3481
125,0.1214,0.7206,0.4599,0.3482
126,0.1230,0.7139,0.4488,0.3565
127,0.1185,0.7203,0.4367,0.3544
128,0.1250,0.6992,0.4579,0.3557
129,0.1154,0.7041,0.4415,0.3491
130,0.1219,0.7292,0.4328,0.3474
131,0.1195,0.7393,0.4334,0.3541
132,0.1161,0.7499,0.4152,0.3335
133,0.1291,0.6880,0.4419,0.3545
134,0.1197,0.7265,0.4381,0.3566
135,0.1183,0.7466,0.4507,0.3606
136,0.1144,0.7370,0.4204,0.3413
137,0.1132,0.6921,0.4421,0.3568
138,0.1301,0.7110,0.4309,0.3532
139,0.1185,0.7311,0.4323,0.3467
140,0.1212,0.7271,0.4484,0.3533
141,0.1151,0.7538,0.4347,0.3471
142,0.1174,0.7102,0.4377,0.3551
143,0.1119,0.7191,0.4457,0.3613
144,0.1123,0.7021,0.4497,0.3562
145,0.1311,0.7096,0.4291,0.3509
146,0.1059,0.7241,0.4320,0.3527
147,0.1105,0.7315,0.4337,0.3524
148,0.1196,0.7254,0.4250,0.3490
149,0.1099,0.6960,0.4472,0.3613
150,0.1127,0.7186,0.4375,0.3465
151,0.1061,0.7063,0.4407,0.3557
152,0.1118,0.7495,0.4404,0.3560
153,0.1094,0.6880,0.4333,0.3446
154,0.1161,0.7434,0.4254,0.3519
155,0.1106,0.7375,0.4494,0.3551
156,0.1056,0.7200,0.4359,0.3523
157,0.1037,0.7483,0.4424,0.3517
158,0.1113,0.7015,0.4489,0.3488
159,0.1196,0.6995,0.4391,0.3512
160,0.1031,0.7507,0.4320,0.3550
161,0.1112,0.7011,0.4295,0.3453
162,0.1092,0.7403,0.4343,0.3467
163,0.1117,0.7007,0.4305,0.3437
164,0.1016,0.7280,0.4268,0.3505
165,0.1045,0.7333,0.4162,0.3427
166,0.1034,0.7184,0.4483,0.3590
167,0.1055,0.7010,0.4352,0.3491
168,0.1014,0.7303,0.4421,0.3571
169,0.1054,0.7072,0.4350,0.3527
170,0.1131,0.7569,0.4377,0.3454
171,0.1020,0.7265,0.4410,0.3572
172,0.1036,0.7302,0.4350,0.3523
173,0.1025,0.7580,0.4199,0.3451
174,0.1069,0.7408,0.4355,0.3521
175,0.1027,0.7346,0.4078,0.3344
