epoch,train_loss,val_loss,mean_pixel_acc,miou
144,0.0942,0.8901,0.4009,0.3134
145,0.1043,0.9548,0.4003,0.3049
146,0.0917,0.9453,0.4009,0.3123
147,0.0978,0.9085,0.3948,0.3094
148,0.0969,0.8781,0.4074,0.3033
149,0.0981,0.8347,0.4008,0.3100
150,0.0960,1.0443,0.3695,0.2715
151,0.0992,1.0531,0.4202,0.3099
152,0.0950,0.9648,0.4125,0.3135
153,0.0911,0.9200,0.3962,0.3105
154,0.1033,0.9083,0.3919,0.3016
155,0.1000,0.9135,0.4167,0.3208
156,0.0852,0.8485,0.4036,0.3039
157,0.0991,0.9232,0.4031,0.3069
158,0.1171,0.8286,0.4059,0.3076
159,0.0905,0.8935,0.3982,0.3116
160,0.1785,0.8683,0.4061,0.3059
161,0.0896,0.8896,0.3934,0.3035
162,0.0888,0.8773,0.4115,0.3123
163,0.1185,0.8686,0.4034,0.3055
164,0.0924,0.9033,0.4082,0.3130
165,0.0970,0.8647,0.4180,0.3152
166,0.0915,0.9738,0.4076,0.3040
167,5.3358,0.8485,0.4049,0.3092
168,0.0790,0.8839,0.4029,0.3126
169,0.0911,0.9079,0.3934,0.3087
170,0.0883,0.8770,0.4059,0.3083
171,0.0903,0.8779,0.4077,0.3081
172,0.0982,0.8605,0.4060,0.3090
173,0.0870,0.8694,0.3897,0.3032
174,0.1186,0.8781,0.4041,0.3002
175,0.0852,0.9020,0.4152,0.3060
176,0.0904,0.8649,0.4040,0.3087
177,0.0922,0.9015,0.4104,0.3104
178,0.0979,1.2128,0.3974,0.2855
179,0.1058,0.9128,0.4095,0.3106
180,0.0957,0.9686,0.3987,0.3093
181,0.0924,0.8984,0.4109,0.3128
182,0.0851,0.8698,0.4061,0.3044
183,0.0862,0.8699,0.4039,0.3103
184,0.0859,0.9525,0.4232,0.2963
185,0.0914,1.2036,0.4018,0.3059
186,0.0918,0.9188,0.3919,0.3086
187,0.0833,0.8737,0.4153,0.3104
188,0.1041,0.8292,0.4027,0.2998
189,0.0845,1.0065,0.4029,0.3095
190,0.0859,0.9447,0.4061,0.3052
191,0.0843,0.9750,0.4084,0.3068
192,0.0831,1.0054,0.4130,0.2963
193,0.1614,0.9149,0.3987,0.3030
194,0.0856,0.9478,0.4099,0.3091
195,0.0843,0.8926,0.4048,0.3071
196,0.0855,0.8957,0.4083,0.3106
197,0.1717,0.8908,0.3967,0.3076
198,0.0805,0.8532,0.4255,0.3185
199,0.5836,0.9160,0.3956,0.2982
