epoch,train_loss,val_loss,mean_pixel_acc,miou
144,0.1288,0.8389,0.4092,0.3185
145,0.1228,0.8452,0.3836,0.3063
146,0.1177,0.9049,0.3899,0.3138
147,0.1232,0.8841,0.3873,0.3089
148,0.1148,0.8199,0.4063,0.3125
149,0.1158,0.9190,0.3721,0.3056
150,0.1272,0.8216,0.4026,0.3167
151,0.1301,0.8341,0.3875,0.3080
152,0.1102,0.8371,0.3883,0.3106
153,0.1166,0.8347,0.3937,0.3069
154,0.1111,0.9295,0.3746,0.2950
155,0.1567,0.8468,0.3932,0.3130
156,0.1162,0.8672,0.3879,0.3116
157,0.1133,0.8376,0.4084,0.3213
158,1852.2419,0.8133,0.3478,0.2790
159,0.2090,0.8338,0.3793,0.3046
160,0.1228,0.8742,0.3842,0.3117
161,0.1295,0.8494,0.3793,0.3093
162,0.1333,0.8064,0.3731,0.3035
163,0.1177,0.8779,0.3897,0.3102
164,0.1119,0.8523,0.3799,0.3043
165,0.1225,0.8630,0.3879,0.3072
166,0.1166,0.8949,0.3746,0.2957
167,0.1094,0.8470,0.3949,0.3109
168,0.1175,0.8732,0.3949,0.3161
169,0.1174,0.8122,0.3943,0.3186
170,0.1099,0.8713,0.3761,0.3074
171,0.1112,0.8507,0.3775,0.3090
172,0.1093,0.8495,0.3895,0.3106
173,0.1200,0.8397,0.3741,0.3029
174,0.1078,0.9439,0.3186,0.2610
175,0.1199,0.8535,0.4027,0.3136
176,0.1045,0.8429,0.3811,0.3052
177,0.1080,0.8678,0.3821,0.3081
178,0.1197,0.8224,0.3882,0.3128
179,0.1014,0.8482,0.4060,0.3157
180,0.1247,0.8296,0.3920,0.3149
181,0.1010,0.8787,0.3750,0.3067
182,0.1141,0.8349,0.3887,0.3100
183,0.1029,0.8312,0.3927,0.3156
184,0.1146,0.8420,0.3968,0.3176
185,0.0980,0.8982,0.3786,0.3055
186,0.1045,0.8566,0.3987,0.3148
187,0.1054,0.9056,0.3711,0.3031
188,0.1090,0.8388,0.3809,0.2996
189,0.1045,0.8779,0.4025,0.3152
190,0.1103,0.8523,0.3878,0.3094
191,0.1556,0.8493,0.3309,0.2553
192,0.1242,0.8736,0.3796,0.3062
193,0.1076,0.8493,0.3873,0.3124
194,0.1082,0.8004,0.3898,0.3080
195,0.1062,0.8534,0.3705,0.2941
196,0.1125,0.8773,0.3925,0.3082
197,0.1012,0.8422,0.3883,0.3071
198,0.1033,0.8437,0.3843,0.3081
199,0.1023,0.8581,0.3769,0.3053
