epoch,train_loss,val_loss,mean_pixel_acc,miou
0,1.9094,1.2608,0.0476,0.0332
1,1.7111,1.1834,0.0651,0.0469
2,1.5719,1.1284,0.1188,0.0710
3,1.4340,0.9612,0.1321,0.0975
4,1.3315,0.9410,0.1613,0.1181
5,1.2471,0.8691,0.1836,0.1299
6,1.1785,0.9433,0.2067,0.1481
7,1.1169,0.8048,0.2522,0.1890
8,1.0570,0.8235,0.2137,0.1670
9,1.0075,0.7628,0.2972,0.2178
10,0.9508,0.7319,0.3016,0.2299
11,0.8952,0.7626,0.3304,0.2384
12,0.8357,0.7768,0.3093,0.2322
13,0.7813,0.7409,0.3569,0.2646
14,0.7265,0.7708,0.3466,0.2535
15,0.6799,0.7468,0.3892,0.2885
16,0.6174,0.7619,0.3866,0.2784
17,0.5625,0.8110,0.4016,0.2753
18,0.5308,0.7839,0.3758,0.2847
19,0.4906,0.8144,0.3420,0.2659
20,0.4625,0.8731,0.3487,0.2664
21,0.4375,0.8625,0.4012,0.2905
22,0.4075,0.8616,0.3868,0.2947
23,0.3890,0.8335,0.4067,0.2957
24,0.3684,0.8850,0.3912,0.2893
25,0.3534,0.9351,0.3979,0.2836
26,0.3381,0.9849,0.3605,0.2566
27,0.3296,0.8523,0.4032,0.2944
28,0.3139,0.8961,0.3992,0.3022
29,0.3181,0.9068,0.3936,0.2985
30,0.3030,0.9093,0.3892,0.2936
31,0.2884,0.9624,0.3933,0.3000
32,0.2791,0.8919,0.4178,0.2975
33,0.2728,0.9581,0.4065,0.3031
34,0.2934,0.9717,0.4029,0.2947
35,0.2577,0.9419,0.4053,0.2878
36,0.2555,1.0687,0.3866,0.2908
37,0.2475,1.0466,0.3981,0.2977
38,0.2473,0.9484,0.4068,0.3043
39,0.2308,1.0398,0.3963,0.2987
40,0.2293,0.9679,0.4100,0.3031
41,0.2220,1.0787,0.3985,0.3026
42,0.2379,0.9562,0.4023,0.3024
43,0.2226,1.0106,0.4130,0.3062
44,0.2181,0.9876,0.3791,0.2489
45,0.2252,0.9707,0.3956,0.2923
46,0.2062,1.0194,0.3801,0.2948
47,0.2053,0.9933,0.4008,0.3025
48,0.2081,1.0342,0.4180,0.3059
49,0.1995,1.0150,0.3990,0.3031
50,0.2088,1.0325,0.4033,0.2982
51,0.1951,0.9329,0.4356,0.3104
52,0.2006,0.9677,0.4247,0.3119
53,0.1874,0.9839,0.4059,0.3046
54,0.1882,1.0008,0.4092,0.2917
55,0.1877,0.9818,0.4046,0.3040
56,0.1765,0.9984,0.4143,0.3043
57,0.1835,0.9647,0.4412,0.3155
58,0.1829,1.2025,0.4009,0.2879
59,0.1691,0.9813,0.4211,0.3059
60,0.1714,0.9476,0.4411,0.3067
61,0.1752,0.9394,0.4185,0.3074
62,0.2131,0.9419,0.4042,0.2875
63,0.2387,0.9563,0.4126,0.2974
64,0.1517,1.0436,0.4057,0.3023
65,0.1703,0.9365,0.4322,0.3173
66,0.1771,0.8991,0.4201,0.3071
67,0.2404,0.9624,0.4152,0.3070
68,0.1605,0.9351,0.4242,0.2954
69,0.1586,0.9548,0.4221,0.3029
70,0.1622,1.0498,0.3996,0.3064
71,0.1714,0.9322,0.4321,0.3097
72,1.7588,0.9470,0.4010,0.3038
73,0.1499,0.9744,0.3903,0.2929
74,0.1601,0.9488,0.3993,0.2972
75,0.7447,0.9574,0.4097,0.3028
76,0.1575,0.9150,0.4102,0.2996
77,0.1488,0.9882,0.4200,0.3010
78,0.1624,1.0109,0.4205,0.3029
79,0.1452,0.8972,0.4174,0.3137
80,0.1717,0.8955,0.4390,0.3158
81,0.1519,0.8901,0.4231,0.3065
82,0.1521,0.9374,0.4216,0.3065
83,0.1399,0.9234,0.4216,0.3134
84,0.1543,0.8967,0.4376,0.3059
85,0.1379,0.9775,0.4161,0.2997
86,0.1352,1.0118,0.3931,0.2845
87,0.1711,0.9311,0.4131,0.3093
88,0.1328,0.9159,0.4321,0.3139
89,0.1494,0.9366,0.4079,0.3075
90,0.1393,0.9604,0.4197,0.3029
91,0.1406,0.9605,0.4218,0.3089
92,0.1368,1.0226,0.4192,0.3015
93,0.1375,0.9184,0.3975,0.2730
94,0.1426,0.8970,0.4269,0.3061
95,0.1253,0.9536,0.4060,0.3013
96,0.1295,0.9439,0.3848,0.2913
97,0.1429,0.8936,0.4187,0.3109
98,0.1262,0.8852,0.4173,0.3131
99,0.1215,0.9341,0.4210,0.2975
100,0.1255,0.9516,0.4197,0.3142
101,0.1269,1.0683,0.3931,0.2907
102,0.1506,0.9113,0.4150,0.3129
103,0.1354,0.8774,0.4254,0.2995
104,0.1275,0.8909,0.4161,0.3099
105,0.1203,1.0568,0.3886,0.2863
106,0.1453,0.8702,0.4217,0.3041
107,0.1217,0.9156,0.4218,0.3117
108,0.1153,0.9555,0.4095,0.3086
109,0.1204,0.9203,0.4096,0.3104
110,0.1221,0.8846,0.4253,0.2918
111,0.1264,0.9700,0.4065,0.3001
112,0.1244,0.8866,0.3950,0.3007
113,0.1142,0.8908,0.4187,0.3151
114,0.1217,0.9012,0.4217,0.3176
115,0.1157,0.9028,0.4168,0.3118
116,0.1353,0.9428,0.3995,0.3102
117,15.9404,0.9175,0.4168,0.3078
118,0.1092,0.8865,0.4051,0.3037
119,0.1107,0.9514,0.3974,0.2933
120,0.1170,0.9124,0.4105,0.3007
121,0.1206,0.8990,0.4007,0.3125
122,0.1234,0.8747,0.4080,0.3090
123,0.1366,0.8787,0.4063,0.3117
124,0.1292,0.8839,0.4201,0.3135
125,0.8785,0.8168,0.3803,0.2849
126,0.1616,0.9551,0.4046,0.2988
127,0.1141,0.8789,0.4028,0.3023
128,0.1122,1.0061,0.3944,0.2886
129,0.1165,0.9097,0.4107,0.3003
130,0.1103,0.8656,0.4166,0.3136
131,0.1080,0.9980,0.3460,0.2443
132,0.2012,0.8825,0.4125,0.3098
133,0.1090,0.8542,0.4113,0.3082
134,0.1099,0.9185,0.4063,0.3031
135,0.1123,0.8915,0.4118,0.3123
136,0.1117,0.9428,0.4178,0.3021
137,0.1107,0.9051,0.4166,0.3148
138,0.1207,0.9154,0.4093,0.3106
139,0.0970,0.9207,0.4013,0.3027
140,0.1147,0.8875,0.4192,0.3103
141,0.1075,0.9239,0.3968,0.3020
142,0.2447,0.8659,0.3790,0.2890
143,0.1418,0.9847,0.3773,0.2956
144,0.1084,0.9059,0.3973,0.3077
145,0.1131,0.8845,0.4109,0.3167
146,0.1115,0.8828,0.4080,0.3015
147,0.1091,0.8694,0.4088,0.3088
148,0.1043,0.9057,0.3923,0.3052
149,0.1033,0.9551,0.4111,0.3106
150,0.1678,0.9115,0.3994,0.3032
151,0.0989,0.9274,0.4022,0.3065
152,0.1060,0.8909,0.4015,0.3084
153,0.1034,0.8891,0.4038,0.3006
154,0.1121,0.9151,0.3747,0.2962
155,0.1024,0.9386,0.3820,0.2892
156,0.1194,0.8882,0.4153,0.3060
157,0.1045,0.8950,0.4064,0.3010
158,0.1050,0.9064,0.3992,0.3042
159,0.1321,0.8905,0.3999,0.3064
160,0.1009,0.8774,0.4068,0.3095
161,0.1154,0.9300,0.4015,0.3070
162,0.0961,0.9742,0.3975,0.3094
163,0.1547,0.8638,0.3480,0.2615
164,0.1252,0.8624,0.4088,0.3091
165,0.1006,0.8996,0.3925,0.3071
166,0.1152,0.9018,0.3696,0.2911
167,0.0998,0.9151,0.3978,0.2999
168,0.1110,0.9032,0.4040,0.3043
169,0.1022,0.8851,0.4052,0.3020
170,0.1094,0.8993,0.3945,0.3021
171,0.1075,0.9142,0.3856,0.2974
172,0.1006,0.8815,0.4066,0.3047
173,0.1138,1.1045,0.3954,0.3045
174,0.1024,0.8783,0.3870,0.2995
175,0.1047,1.0007,0.3622,0.2828
176,0.1068,0.8811,0.3921,0.2976
177,0.1048,0.8707,0.4113,0.3045
178,0.1052,0.8893,0.3876,0.3010
179,0.0994,0.8971,0.3966,0.3068
180,0.1016,0.8706,0.3890,0.3040
181,0.1037,0.8849,0.3952,0.2941
182,0.0932,0.9541,0.4048,0.2998
183,0.1053,0.9098,0.3899,0.2950
184,0.1005,0.9023,0.3936,0.2979
185,0.0911,0.9155,0.3937,0.3019
186,0.0934,0.8970,0.4021,0.3031
187,0.1255,0.8944,0.3578,0.2645
188,0.1016,0.9179,0.4028,0.3020
189,0.0959,0.9588,0.3919,0.3052
190,0.0894,0.9235,0.3931,0.3030
191,0.0903,0.9779,0.3875,0.2978
192,0.1086,0.9089,0.3891,0.3001
193,0.0966,0.8993,0.3962,0.3040
194,0.0992,0.8778,0.4040,0.3071
195,0.0930,0.9280,0.3878,0.2903
196,0.1882,0.9018,0.3855,0.3014
197,0.0872,0.9368,0.3773,0.2689
198,0.0928,0.8736,0.3900,0.3044
199,0.0928,0.8860,0.3987,0.3073
