epoch,train_loss,val_loss,mean_pixel_acc,miou
86,0.0646,1.1089,0.4107,0.2985
87,0.0802,1.1226,0.3981,0.3039
88,0.0857,1.0811,0.3988,0.3051
89,0.0606,1.1027,0.4071,0.2997
90,0.0708,1.0756,0.4124,0.3066
91,0.0723,0.9708,0.4039,0.2991
92,0.0689,1.1132,0.3987,0.3083
93,0.0725,1.0664,0.4080,0.3065
94,0.0698,0.8715,0.3163,0.2332
95,0.0670,1.0307,0.4151,0.3076
96,0.0601,1.0899,0.3963,0.3072
97,0.0612,1.0915,0.4058,0.3046
98,0.0637,1.0715,0.4055,0.3103
99,0.0584,1.0578,0.4076,0.3034
100,0.0660,1.0475,0.3927,0.2989
101,0.0579,1.0571,0.4082,0.3084
102,0.0594,1.0951,0.4019,0.3078
103,0.0608,1.0663,0.3870,0.2998
104,0.0629,1.0864,0.3853,0.3019
105,0.0589,1.0250,0.4041,0.3047
106,0.0667,1.1168,0.3965,0.3066
107,0.0598,1.0542,0.3999,0.3024
108,0.0625,1.1230,0.3893,0.2988
109,0.0568,1.0623,0.4047,0.3029
110,0.0579,1.0717,0.3969,0.3072
111,0.0550,1.0356,0.4106,0.3033
112,0.0571,1.0091,0.4062,0.3070
113,0.0674,1.0247,0.3992,0.3052
114,0.0535,1.0741,0.4025,0.3045
115,0.0602,1.0699,0.3925,0.3009
116,0.0573,1.0935,0.3889,0.3001
117,0.0803,1.0940,0.3947,0.3056
118,0.0547,1.0574,0.3977,0.3077
119,0.0547,1.0284,0.4019,0.3044
120,0.0612,1.0894,0.3960,0.2916
121,0.0528,0.9793,0.4203,0.3037
122,0.0626,1.0787,0.3950,0.3042
123,0.0604,1.1535,0.3949,0.3029
124,0.0544,1.0056,0.4026,0.3033
125,0.0715,1.0694,0.3960,0.3044
126,0.0682,1.0140,0.4128,0.3027
127,0.0614,1.0466,0.2827,0.1846
128,1.7386,1.0323,0.3791,0.2970
129,0.0621,1.0398,0.3951,0.3017
130,5.0318,0.9561,0.3799,0.2877
131,0.0769,2.4179,0.3897,0.2962
132,0.0625,1.0801,0.3743,0.2971
133,0.0682,1.0035,0.4124,0.3100
134,0.0589,1.0049,0.4056,0.3028
135,0.0690,1.0040,0.4067,0.3070
136,0.2375,1.0438,0.4022,0.3015
137,0.0523,0.9231,0.3928,0.2941
138,0.0745,0.9797,0.3518,0.2630
139,0.0613,0.9564,0.4041,0.3074
140,0.0633,1.0001,0.4040,0.3063
141,0.0534,0.9930,0.3963,0.3028
142,0.0533,1.0269,0.3878,0.3019
143,0.0546,0.9928,0.3975,0.3039
144,0.0540,1.0268,0.3985,0.3046
145,0.0539,0.9878,0.4064,0.3060
146,0.0552,1.1153,0.3849,0.3010
147,0.0510,1.0856,0.3841,0.2938
148,0.0557,1.0344,0.3917,0.3063
149,0.0553,0.9829,0.4057,0.3064
150,0.3680,0.9553,0.3796,0.2883
151,0.0647,1.0719,0.3906,0.3018
152,0.0618,1.0056,0.4012,0.3073
153,0.0562,1.0048,0.3946,0.3007
154,0.0579,1.0473,0.3792,0.2941
155,0.0567,0.9640,0.3940,0.3031
156,0.0478,1.0438,0.3774,0.2946
157,0.0566,1.2632,0.3626,0.2642
158,0.0535,0.9897,0.3938,0.2997
159,0.0489,1.0014,0.3955,0.2965
160,0.0569,1.0532,0.3874,0.3010
161,0.0481,1.0480,0.3967,0.3051
162,0.0501,1.1313,0.3966,0.2944
163,0.0493,0.9987,0.3818,0.2979
164,0.0513,1.0034,0.4105,0.3049
165,0.0505,0.9710,0.3941,0.2957
166,0.0500,1.0348,0.3951,0.3006
167,0.0504,1.0373,0.3886,0.3001
168,0.0526,1.0400,0.3908,0.3001
169,0.0508,0.9835,0.4023,0.3034
170,0.0505,1.0243,0.3946,0.3014
171,0.0475,1.0563,0.4083,0.3024
172,0.0519,1.0449,0.3810,0.2935
173,0.0447,0.9857,0.3908,0.3004
174,0.0494,1.0068,0.3875,0.3000
175,0.0461,0.9834,0.4061,0.3036
176,0.0479,0.9942,0.3895,0.2993
177,0.0546,1.0262,0.3766,0.2943
178,0.0445,1.0034,0.4022,0.2990
179,0.0736,1.0394,0.3919,0.2995
180,0.0450,0.9918,0.4037,0.3006
181,0.8722,1.0551,0.3747,0.2926
182,0.0494,0.9942,0.3950,0.3009
183,0.0445,0.9787,0.3970,0.2976
184,0.0507,1.0607,0.3963,0.2975
185,0.0572,0.9974,0.3944,0.3007
186,0.0471,1.0410,0.3899,0.2993
187,0.0512,0.9954,0.3740,0.2923
188,0.0471,0.9813,0.4049,0.3050
189,0.0609,0.9952,0.4035,0.3007
190,0.0557,0.9355,0.4019,0.2985
191,0.0500,1.0196,0.3909,0.3024
192,0.0478,1.0370,0.3985,0.3016
193,0.0436,1.0561,0.3844,0.2974
194,0.0494,1.0145,0.3886,0.2991
195,0.0471,1.0544,0.3914,0.2951
196,0.0471,1.1079,0.3737,0.2918
197,0.0453,1.0740,0.3811,0.2974
198,0.0467,1.0795,0.3905,0.2939
199,0.0458,0.9948,0.3977,0.2985
