epoch,train_loss,val_loss,mean_pixel_acc,miou
82,0.1808,0.9026,0.3844,0.2940
83,0.1785,0.8657,0.3992,0.3020
84,0.1807,0.9523,0.3717,0.2796
85,0.1785,0.9016,0.3994,0.3023
86,0.1752,0.9595,0.3981,0.2917
87,0.1732,0.9165,0.3994,0.2974
88,0.1776,0.8778,0.4105,0.3013
89,0.1669,0.8808,0.4042,0.3014
90,0.1710,0.8789,0.3971,0.2957
91,0.1928,0.8773,0.4176,0.3068
92,0.1755,0.8816,0.4261,0.3062
93,0.1613,0.8991,0.3994,0.3012
94,0.1655,0.8674,0.4194,0.3038
95,0.1573,0.8631,0.4041,0.2909
96,0.1669,0.8756,0.4111,0.3020
97,0.1668,0.8711,0.4018,0.3012
98,0.1740,0.9155,0.4003,0.2962
99,0.1581,0.9871,0.4186,0.2934
100,0.1658,0.8803,0.3978,0.2896
101,0.1504,0.9176,0.4216,0.2861
102,0.1598,0.8697,0.4073,0.2967
103,0.1523,0.9482,0.4004,0.3005
104,0.1531,0.8838,0.4157,0.2937
105,0.1585,0.8772,0.3798,0.2957
106,0.1498,0.8980,0.3872,0.2882
107,0.1435,0.9010,0.3998,0.2949
108,0.1499,0.9194,0.4128,0.2996
109,0.1431,0.9010,0.4276,0.3026
110,0.1453,0.9208,0.3967,0.3015
111,0.1420,0.9016,0.3754,0.2810
112,0.2127,0.8767,0.3974,0.2953
113,0.1348,0.8738,0.4151,0.3046
114,0.1632,0.8615,0.4145,0.3041
115,0.2127,0.8295,0.3905,0.2925
116,0.1429,0.9015,0.3856,0.2975
117,0.1504,0.9084,0.4167,0.3008
118,0.1422,0.8855,0.3924,0.2991
119,0.1454,0.8796,0.4004,0.3045
120,0.1347,0.8940,0.4098,0.3069
121,0.1390,0.8481,0.4127,0.3030
122,0.1357,0.9011,0.3951,0.2959
123,0.1364,0.8867,0.4205,0.3089
124,0.1385,0.8916,0.3930,0.2915
125,0.1309,0.9507,0.3634,0.2642
126,0.1338,0.8763,0.4092,0.3046
127,0.1499,0.8873,0.4052,0.3101
128,0.1241,0.8775,0.3915,0.2902
129,0.1297,0.9087,0.4091,0.2883
130,0.1292,0.8643,0.4183,0.2988
131,0.1340,0.9382,0.4057,0.3015
132,0.1308,0.8727,0.4033,0.3038
133,0.1449,0.8924,0.4003,0.3009
134,0.1301,0.8393,0.4087,0.3084
135,0.1248,0.9074,0.4117,0.3014
136,0.1314,0.8508,0.4204,0.3102
137,0.1302,0.8446,0.4215,0.3058
138,0.1220,0.8862,0.3857,0.2986
139,0.1266,0.8864,0.4010,0.2889
140,0.1334,0.8581,0.3810,0.2894
141,0.1202,0.8763,0.4177,0.3130
142,0.1254,0.9159,0.4139,0.3064
143,0.1248,0.8825,0.3905,0.2990
144,0.1339,0.8837,0.4034,0.2978
145,0.1146,0.8928,0.3948,0.2999
146,0.1190,0.8654,0.4122,0.2997
147,0.1268,0.8535,0.3953,0.2982
148,0.1119,0.8966,0.4138,0.2904
149,0.1160,0.8874,0.4127,0.3040
150,0.1343,0.8450,0.4040,0.3087
151,0.1159,0.8650,0.4089,0.3054
152,0.1164,0.8715,0.4046,0.2976
153,0.1179,0.8878,0.4080,0.2979
