epoch,train_loss,val_loss,mean_pixel_acc,miou
0,1.7396,1.3299,0.0476,0.0332
1,1.5850,1.2116,0.0659,0.0457
2,1.4283,1.1101,0.0642,0.0468
3,1.3175,1.0108,0.1072,0.0713
4,1.2179,0.9625,0.1448,0.0928
5,1.1554,0.9505,0.1331,0.0862
6,1.0904,0.8783,0.1784,0.1270
7,1.0373,0.8669,0.1753,0.1246
8,0.9819,0.8151,0.2244,0.1565
9,0.9397,0.7895,0.2180,0.1740
10,0.9024,0.7726,0.2447,0.1808
11,0.8565,0.7662,0.2547,0.1888
12,0.8233,0.8481,0.2508,0.1733
13,0.7721,0.7509,0.3018,0.2338
14,0.7365,0.7195,0.3199,0.2424
15,0.6979,0.7555,0.2882,0.2149
16,0.6651,0.7116,0.3411,0.2642
17,0.6340,0.7523,0.3765,0.2564
18,0.6010,0.7119,0.3469,0.2715
19,0.5723,0.7230,0.3989,0.2885
20,0.5445,0.7311,0.3816,0.2848
21,0.5271,0.7406,0.3806,0.2807
22,0.5039,0.7659,0.3580,0.2833
23,0.4840,0.7766,0.4014,0.2951
24,0.4638,0.7576,0.3514,0.2813
25,0.4540,0.7272,0.3809,0.2988
26,0.4433,0.7681,0.3469,0.2774
27,0.4215,0.7944,0.3705,0.2781
28,0.4076,0.7792,0.3851,0.3009
29,0.3993,0.8016,0.4023,0.3079
30,0.3824,0.7720,0.3946,0.3001
31,0.3720,0.8333,0.3865,0.2956
32,0.3588,0.7697,0.3861,0.2929
33,0.3567,0.7617,0.4290,0.3077
34,0.3511,0.7805,0.4372,0.3152
35,0.3403,0.8138,0.4304,0.3174
36,0.3298,0.8026,0.4310,0.3198
37,0.3266,0.8001,0.4309,0.3200
38,0.3168,0.7727,0.4277,0.3080
39,0.3142,0.8306,0.4130,0.3164
40,0.3121,0.7818,0.4047,0.3121
41,0.3032,0.8153,0.3969,0.3012
42,0.2998,0.8781,0.4416,0.3198
43,0.3009,0.8317,0.3856,0.2927
44,0.2865,0.8020,0.4292,0.3234
45,0.2861,0.7963,0.4162,0.3184
46,0.2837,0.8134,0.4030,0.2862
47,0.2749,0.8115,0.4164,0.3190
48,0.2755,0.7998,0.4149,0.3202
49,0.2742,0.8213,0.4497,0.3297
50,0.2623,0.7920,0.4396,0.3354
51,0.2650,0.8005,0.4299,0.3192
52,0.2560,0.8203,0.4339,0.3379
53,0.2565,0.7932,0.4361,0.3360
54,0.2555,0.8036,0.4478,0.3305
55,0.2491,0.8240,0.3933,0.3131
56,0.2544,0.8484,0.3773,0.2829
57,0.2585,0.7844,0.4546,0.3447
58,0.2421,0.8026,0.4500,0.3377
59,0.2370,0.8028,0.4493,0.3377
