epoch,train_loss,val_loss,mean_pixel_acc,miou
144,0.1010,0.7743,0.4488,0.3504
145,0.1209,0.7672,0.4550,0.3552
146,0.0992,0.8061,0.4276,0.3388
147,0.1710,0.7672,0.4327,0.3409
148,5.0332,0.7318,0.4370,0.3425
149,0.0991,0.7813,0.4262,0.3284
150,0.1028,0.8059,0.4160,0.3386
151,0.1104,0.7926,0.4268,0.3393
152,0.1006,0.7965,0.4490,0.3279
153,0.1132,0.7446,0.4526,0.3494
154,0.1040,0.7596,0.4469,0.3531
155,0.1030,0.7610,0.4264,0.3346
156,0.1012,1.7171,0.4387,0.3316
157,0.1017,0.7305,0.4177,0.3339
158,0.0979,0.7595,0.4493,0.3565
159,0.1097,0.7587,0.4495,0.3410
160,0.1618,0.7608,0.4458,0.3503
161,1.9571,0.8138,0.4445,0.3297
162,0.1001,0.7590,0.4400,0.3488
163,0.1029,0.7781,0.4421,0.3366
164,0.0975,0.7741,0.4421,0.3394
165,0.1050,0.7736,0.4354,0.3398
166,0.1022,0.7450,0.4271,0.3420
167,0.1044,0.7742,0.3933,0.3142
168,0.0977,0.7526,0.4325,0.3494
169,0.1006,0.7704,0.4268,0.3370
170,0.0953,0.7605,0.4431,0.3487
171,0.0974,0.7895,0.4291,0.3391
172,0.1033,0.7478,0.4275,0.3383
173,0.1061,0.7963,0.4219,0.3354
174,0.0953,0.7423,0.4410,0.3472
175,0.0957,0.8136,0.4279,0.3400
176,0.1085,0.7591,0.4151,0.3316
177,0.0905,0.7761,0.4440,0.3486
178,0.0966,0.7576,0.4394,0.3443
179,0.0959,0.7469,0.4380,0.3417
180,0.1127,0.7739,0.4396,0.3505
181,0.0922,0.8260,0.4257,0.3377
182,0.1060,0.7541,0.4279,0.3462
183,0.0909,0.7894,0.4315,0.3391
184,0.0985,0.7588,0.4374,0.3395
185,0.0998,0.7472,0.4339,0.3449
186,0.0869,0.7466,0.4248,0.3367
187,0.0910,0.8243,0.4293,0.3382
188,0.1037,0.7405,0.4354,0.3403
189,0.0905,0.7544,0.4266,0.3446
190,0.0960,0.7579,0.4374,0.3403
191,0.0944,0.7955,0.4357,0.3370
192,0.0969,0.7625,0.4350,0.3498
193,0.0969,0.7557,0.4389,0.3490
194,0.0924,0.8315,0.4320,0.3421
195,0.0960,0.7323,0.4502,0.3375
196,0.1405,0.7334,0.4392,0.3509
197,0.0873,0.7911,0.4421,0.3447
198,0.1129,0.8017,0.4101,0.3110
199,0.1030,0.7333,0.4433,0.3469

